Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI"
2022-02-22,24.46%,+0.68%,88.99%,98%,0.92533333333333,1444,2.6066164273188,76096
2022-02-18,23.78%,+0.68%,83.76%,98%,1.7441217150761,1984,2.6681205962709,76528
2022-02-17,23.10%,+1.84%,78.54%,98%,1.8157099697885,932,2.6854192801312,76384
2022-02-16,21.26%,-1.24%,64.34%,95%,5.2329749103943,1739,2.6711910417374,75733
2022-02-15,22.50%,-2.36%,73.90%,97%,0.57725321888412,735,2.6972224948474,75342
2022-02-14,24.87%,+2.14%,92.15%,99%,1.9230769230769,684,2.6909626719057,75148
2022-02-11,22.73%,+2.28%,75.66%,98%,1.6192893401015,516,2.6826743843814,75075
2022-02-10,20.45%,+2.36%,58.02%,93%,1.3717948717949,370,2.4803099406601,70967
2022-02-09,18.09%,-2.22%,39.82%,80%,31.248971193416,15673,2.8370142850178,78701
2022-02-08,20.31%,-0.51%,56.95%,93%,1.2133537989256,11536,3.4008567534238,67804
2022-02-07,20.81%,-0.40%,60.87%,94%,1.8571428571429,680,3.4072549019608,67431
2022-02-04,21.21%,+0.16%,63.96%,96%,30.431818181818,6915,3.1825796741051,63914
2022-02-03,21.06%,+2.57%,62.73%,96%,2.6955380577428,1408,3.2354,63531
2022-02-02,18.49%,-1.11%,42.90%,85%,0.69565217391304,507,2.9776708116058,59498
2022-02-01,19.59%,-0.69%,51.44%,89%,15.41,6564,3.0077908000813,59159
2022-01-31,20.28%,-2.19%,56.79%,94%,0.25563909774436,835,3.0629834254144,58832
2022-01-28,22.48%,-3.41%,73.70%,98%,4.9272097053726,3420,3.1166045432168,58534
2022-01-27,25.88%,+0.79%,100.00%,100%,7.5287162162162,5049,3.1792696952271,58142
2022-01-26,25.09%,+0.95%,100.00%,100%,1.7732558139535,954,3.1780070712173,57903
2022-01-25,24.14%,+0.54%,100.00%,100%,3.3601694915254,1029,3.1778699257966,57429
2022-01-24,23.60%,+1.11%,100.00%,100%,1.1643835616438,1580,2.2609404856224,69970
2022-01-21,22.50%,+2.25%,98.27%,99%,0.73348519362187,2283,2.6213871469659,76806
2022-01-20,20.24%,+0.26%,75.11%,95%,2.0509761388286,2813,2.6807257755649,76883
2022-01-19,19.98%,+0.44%,72.39%,94%,16.39512195122,7132,2.7475970780469,77980
2022-01-18,19.54%,+2.04%,67.91%,91%,12.447802197802,4895,2.7724447014602,78282
2022-01-14,17.50%,+0.42%,46.93%,74%,6.0679824561404,3223,2.6892139822325,76411
2022-01-13,17.08%,+0.25%,42.67%,67%,0.86458333333333,1074,2.6846101760495,76183
2022-01-12,16.83%,-0.63%,40.06%,64%,0.94394618834081,867,2.7906920077973,77785
2022-01-11,17.46%,-1.09%,46.53%,72%,6.0950226244344,4704,2.5871048937509,74106
2022-01-10,18.55%,+0.72%,57.73%,85%,0.40386680988185,1307,2.5712023038157,74406
2022-01-07,17.83%,+0.13%,50.39%,78%,0.86263736263736,678,2.5641604612059,74188
2022-01-06,17.70%,-0.36%,49.01%,75%,0.77138157894737,1077,2.5758061383061,73633
2022-01-05,18.06%,+2.05%,52.68%,79%,0.33808479532164,3661,2.5551834595224,73251
2022-01-04,16.00%,-0.15%,31.59%,49%,3.2558139534884,3660,2.4599616575726,70386
2022-01-03,16.16%,+0.51%,33.15%,53%,0.97443461160275,2008,2.4835905889405,69738
2021-12-31,15.64%,+0.27%,27.88%,45%,0.15422885572139,1624,2.5486421274193,69124
2021-12-30,15.37%,+0.18%,25.08%,40%,0.11377459749553,3113,2.6274801061008,68378
2021-12-29,15.19%,-0.10%,23.21%,37%,0.55357142857143,1044,2.6244211422792,68092
2021-12-28,15.29%,-0.01%,24.28%,38%,0.85764705882353,1579,2.64095371669,67496
2021-12-27,15.30%,+0.22%,24.38%,38%,15.343794579173,11457,2.1173516729436,57113
2021-12-23,15.08%,-0.01%,22.11%,34%,0.064896265560166,6416,1.8748185425336,59411
2021-12-22,15.09%,-2.09%,22.22%,35%,1.8915662650602,720,1.8631084873706,59169
2021-12-21,17.18%,-0.87%,43.72%,66%,0.84070796460177,1872,1.836158740953,58388
2021-12-20,18.06%,-0.64%,52.70%,78%,0.68143100511073,987,3.9558054514323,107090
2021-12-17,18.70%,+1.51%,59.29%,84%,1.0014605647517,4111,3.5461376108062,107698
2021-12-16,17.19%,+0.41%,43.78%,67%,0.26586936522539,1376,3.6309137341471,106988
2021-12-15,16.78%,-1.47%,39.55%,63%,0.47011952191235,738,3.4672097254383,108035
2021-12-14,18.25%,+1.79%,54.63%,80%,0.83953241232731,1731,3.4447380372404,107656
2021-12-13,16.45%,0.00%,36.20%,61%,1.7232876712329,1988,3.4398751300728,106668
2021-12-10,16.45%,-0.63%,36.19%,61%,0.43520782396088,587,3.4501838849883,106484
2021-12-09,17.08%,+0.36%,42.63%,66%,0.56913183279743,976,3.4878048780488,106168
2021-12-08,16.72%,-0.99%,38.94%,63%,1.8491124260355,1926,3.5458420357189,106650
2021-12-07,17.71%,-2.08%,49.11%,75%,0.28610855565777,1398,3.5954049844237,106209
2021-12-06,19.79%,-2.22%,70.52%,90%,1.2366771159875,1427,3.6159800577276,105549
2021-12-03,22.01%,+0.92%,93.33%,98%,3.0511627906977,871,3.6133930138669,105130
2021-12-02,21.09%,+0.22%,83.89%,96%,0.56210526315789,1484,3.6303800821083,104892
2021-12-01,20.88%,+0.35%,81.64%,95%,0.27114427860697,1533,3.6441897654584,104550
2021-11-30,20.52%,+2.06%,78.03%,94%,1.7402249598286,5116,3.6403457170008,102547
2021-11-29,18.47%,-1.24%,56.89%,84%,0.7439293598234,2370,3.688736856605,102116
2021-11-26,19.71%,+3.80%,69.66%,87%,13.056994818653,8139,3.4165927033213,94546
2021-11-24,15.91%,-0.55%,30.64%,50%,0.44883303411131,807,3.459990530303,94195
2021-11-23,16.46%,+0.04%,36.29%,63%,0.42182581322141,1355,3.4618678338646,93784
2021-11-22,16.43%,+1.03%,35.93%,63%,1.3287356321839,1013,3.4892794699549,97570
2021-11-19,15.40%,-0.18%,25.37%,43%,1.0322580645161,1701,3.3658903745683,98608
2021-11-18,15.57%,-0.24%,27.17%,47%,0.41435185185185,611,3.4066657707297,98370
2021-11-17,15.82%,-0.20%,29.67%,49%,37.944963655244,37504,2.6822345152807,81208
2021-11-16,16.02%,0.00%,31.76%,51%,4.1965317919075,1798,2.6507408251653,80079
2021-11-15,16.02%,-0.27%,31.76%,51%,3.3173076923077,1796,2.6270195627158,78797
2021-11-12,16.29%,-0.09%,34.50%,60%,0.7609756097561,361,2.6304137263041,78711
2021-11-11,16.38%,-0.91%,35.44%,61%,0.79615384615385,467,2.644435161979,78523
2021-11-10,17.28%,-0.11%,44.73%,69%,1.5,430,2.6447515354551,78333
2021-11-09,17.39%,-0.43%,45.88%,70%,1.0080971659919,496,2.6397072534029,78079
2021-11-08,17.82%,+0.78%,50.29%,77%,1.5077720207254,484,2.6451567618156,77897
2021-11-05,17.04%,-0.10%,42.23%,67%,0.64473684210526,750,2.6776875207829,77419
2021-11-04,17.14%,+1.29%,43.24%,68%,2.5566433566434,2543,2.6472287764241,75742
2021-11-03,15.84%,-0.38%,29.95%,51%,0.35051546391753,1048,2.7148656007128,75044
2021-11-02,16.23%,+0.17%,33.88%,58%,10.693333333333,2631,2.6582599611998,73542
2021-11-01,16.06%,-0.18%,32.17%,54%,2.3195592286501,2410,2.6832096003254,72434
2021-10-29,16.24%,+1.13%,34.06%,59%,0.71969696969697,454,2.7053150010261,72224
2021-10-28,15.11%,-0.59%,22.44%,42%,0.11419508326725,1405,2.8470149253731,71139
2021-10-27,15.70%,+0.54%,28.49%,51%,6.8472012102874,5187,2.6333477415172,67246
2021-10-26,15.16%,+0.56%,22.90%,43%,0.30756843800322,812,2.6575484575485,66988
2021-10-25,14.60%,+0.73%,17.15%,32%,0.49348230912477,802,2.6556371206311,66730
2021-10-22,13.87%,-0.55%,9.63%,15%,0.86,558,2.6601616183827,66582
2021-10-21,14.41%,-0.12%,15.26%,26%,2.1702127659574,447,2.6605479301031,66406
2021-10-20,14.53%,-0.58%,16.50%,30%,0.36206896551724,790,2.662500691257,66229
2021-10-19,15.11%,+0.28%,22.44%,41%,0.848,462,2.6632670029378,66089
2021-10-18,14.83%,-0.53%,19.58%,35%,1.172972972973,804,2.6883076281784,70786
2021-10-15,15.36%,+0.16%,24.99%,44%,0.74666666666667,1179,2.5701728247914,71889
2021-10-14,15.20%,-1.05%,23.33%,42%,0.82417582417582,830,2.5622340951816,72007
2021-10-13,16.25%,-1.24%,34.13%,57%,0.95418641390205,1237,2.6093734234689,71545
2021-10-12,17.49%,-0.36%,46.90%,69%,0.81666666666667,545,2.6171720751278,71450
2021-10-11,17.85%,-0.08%,50.58%,75%,204.33064516129,25461,1.8589502565927,56267
2021-10-08,17.93%,+0.22%,51.36%,76%,4.5,1903,1.8032165539848,54730
2021-10-07,17.70%,-0.45%,49.05%,75%,1.6586021505376,989,1.7958258180881,54253
2021-10-06,18.15%,-0.25%,53.67%,79%,2.0169902912621,1243,1.7755007226925,53767
2021-10-05,18.40%,+18.40%,56.21%,80%,0.32946635730858,1146,1.8309709048279,53126
2021-10-04,0.00%,-18.46%,0.00%,0%,0,0,1.8379160636758,52947
2021-10-01,18.46%,-1.60%,56.85%,81%,0.85761589403974,561,1.8487126784942,52667
2021-09-30,20.06%,+1.02%,73.29%,93%,0.73772791023843,1239,1.8513138566999,52410
2021-09-29,19.05%,-0.30%,62.83%,84%,1.2441860465116,386,1.8505157452382,52230
2021-09-28,19.35%,+1.92%,65.95%,85%,0.92105263157895,1752,1.8639106145251,51264
2021-09-27,17.43%,+1.40%,46.26%,72%,0.16900280336404,2919,1.8037230568256,51510
2021-09-24,16.03%,+0.87%,31.88%,54%,0.23209366391185,1789,1.7887881912411,51389
2021-09-23,15.16%,-1.06%,22.97%,44%,0.3276883996613,1568,1.7385530649102,51556
2021-09-22,16.23%,-1.87%,33.88%,59%,0.55045871559633,1183,1.7533433994823,51058
2021-09-21,18.10%,-1.62%,53.11%,80%,1.3112164296998,1463,1.7729105673093,50198
2021-09-20,19.72%,+3.45%,69.80%,89%,1.257299270073,2474,2.166398596286,64965
2021-09-17,16.27%,+0.64%,34.36%,61%,0.31487341772152,831,2.0175890757822,66737
2021-09-16,15.63%,-0.28%,27.75%,52%,0.83061889250814,562,2.0106027792817,66727
2021-09-15,15.91%,-1.29%,30.59%,54%,0.59267734553776,696,2.0129081933059,66522
2021-09-14,17.20%,+1.09%,43.86%,69%,1.2942779291553,842,2.0085706511881,66345
2021-09-13,16.11%,-0.75%,32.68%,57%,2.6021377672209,3033,1.9596613776195,63979
2021-09-10,16.86%,+0.55%,40.40%,67%,0.35467980295567,1650,2.0053103219383,63385
2021-09-09,16.32%,+1.30%,34.79%,62%,2.3753351206434,2518,1.9470211341685,61634
2021-09-08,15.01%,+0.41%,21.40%,43%,0.43096234309623,342,1.9416145510097,61618
2021-09-07,14.60%,+1.03%,17.21%,37%,2.037037037037,984,1.9294145873321,61049
2021-09-03,13.57%,-0.08%,6.60%,11%,0.6859344894027,875,1.9326157262152,60755
2021-09-02,13.65%,+0.15%,7.45%,12%,0.6712962962963,1083,1.9398331137462,60246
2021-09-01,13.51%,+0.08%,5.94%,8%,0.35859820700896,1667,1.9360305642633,59942
2021-08-31,13.43%,-0.09%,5.13%,7%,0.53715498938429,1448,1.9769407763105,59515
2021-08-30,13.52%,+0.37%,6.10%,8%,0.32916666666667,957,2.0112325130195,58978
2021-08-27,13.15%,-1.53%,2.27%,1%,0.78666666666667,536,2.0156923076923,58806
2021-08-26,14.68%,+0.93%,18.01%,35%,0.79288025889968,554,2.0065944177487,58815
2021-08-25,13.75%,-0.63%,8.44%,10%,0.84130982367758,731,2.0107188868848,58423
2021-08-24,14.38%,-0.09%,14.93%,25%,0.75133689839572,655,2.0243585072607,58107
2021-08-23,14.47%,-0.11%,15.81%,30%,0.40522875816993,1290,2.0468061946465,61579
2021-08-20,14.58%,-1.70%,16.93%,32%,0.81502086230876,1305,1.9053074044991,62897
2021-08-19,16.27%,+0.96%,34.34%,58%,0.58029689608637,1171,1.8866596106944,62730
2021-08-18,15.31%,-0.02%,24.48%,43%,1.0592216582064,1217,1.8927374301676,62136
2021-08-17,15.33%,+0.64%,24.71%,43%,0.55453905700211,2209,1.8643327046051,62262
2021-08-16,14.69%,+1.28%,18.11%,35%,0.35787321063395,664,1.8744440326168,62042
2021-08-13,13.41%,-1.19%,4.92%,5%,0.42196531791908,738,1.8769973987365,61936
2021-08-12,14.59%,-0.42%,17.11%,32%,1.9330024813896,4728,1.8295400887714,59924
2021-08-11,15.02%,-0.46%,21.45%,39%,7.4612068965517,11778,1.352865818941,49589
2021-08-10,15.47%,+0.87%,26.15%,45%,10.789644012945,3643,1.2138887569468,46609
2021-08-09,14.60%,+0.33%,17.16%,33%,0.57783312577833,1267,1.237493315183,46023
2021-08-06,14.27%,-0.03%,13.76%,23%,7.8381502890173,1529,1.2261335933691,45658
2021-08-05,14.30%,-1.77%,14.10%,23%,8.7293577981651,2121,1.2088802146865,45271
2021-08-04,16.07%,+0.66%,32.32%,51%,1.2113402061856,429,1.2063360343649,45199
2021-08-03,15.42%,-0.57%,25.57%,43%,0.89156626506024,471,1.2074963253307,45055
2021-08-02,15.98%,+0.44%,31.40%,49%,1.5683709869203,2160,1.2345752905382,44801
2021-07-30,15.55%,+0.48%,26.90%,46%,3.0017271157168,2317,1.217085780254,44171
2021-07-29,15.06%,-0.33%,21.95%,40%,1.2364864864865,331,1.2142857142857,44051
2021-07-28,15.40%,-0.79%,25.38%,43%,2.0857142857143,540,1.2078498637877,43764
2021-07-27,16.19%,+0.84%,33.49%,52%,1.3558994197292,1218,1.1916092358771,43567
2021-07-26,15.34%,+0.24%,24.81%,43%,0.36363636363636,765,1.1907808564232,43487
2021-07-23,15.10%,-0.58%,22.34%,42%,0.5225988700565,539,1.185446482564,43368
2021-07-22,15.68%,-0.43%,28.27%,46%,0.62,891,1.1883672111003,42741
2021-07-21,16.11%,-0.78%,32.70%,49%,1.1337099811676,1133,1.1741062202934,42082
2021-07-20,16.90%,-1.39%,40.77%,59%,0.32543103448276,1230,1.1682617289088,41687
2021-07-19,18.28%,+2.62%,55.01%,76%,1.2161654135338,1179,1.4521261347348,51323
2021-07-16,15.66%,+0.81%,28.08%,47%,0.58869395711501,1630,1.2290694819543,54474
2021-07-15,14.85%,+0.14%,19.79%,39%,0.57118055555556,905,1.2367149758454,54171
2021-07-14,14.71%,-0.21%,18.31%,38%,0.37042253521127,973,1.2411088517243,54004
2021-07-13,14.92%,+0.70%,20.46%,39%,1.6937062937063,1926,1.2375336927224,53128
2021-07-12,14.22%,+0.38%,13.29%,26%,0.29377289377289,1766,1.240312380629,52784
2021-07-09,13.84%,-1.63%,9.40%,15%,0.29350893697084,2750,1.2424594466675,52117
2021-07-08,15.47%,+1.08%,26.12%,43%,0.31945392491468,1933,1.2523122780871,51382
2021-07-07,14.39%,+0.47%,15.00%,28%,0.91713747645951,1018,1.2545734388742,51269
2021-07-06,13.92%,+0.37%,10.16%,18%,1.6375,844,1.2217268284318,51824
2021-07-02,13.55%,-0.45%,6.35%,10%,0.55414551607445,1837,1.2456062092961,50342
2021-07-01,13.99%,-0.33%,10.92%,19%,0.40378863409771,1408,1.2519549789812,49820
2021-06-30,14.32%,+0.36%,14.29%,25%,0.67412935323383,673,1.2542426862005,49546
2021-06-29,13.96%,+0.15%,10.58%,18%,0.69809069212411,1423,1.2489935956084,49163
2021-06-28,13.81%,+0.53%,9.05%,13%,0.55187637969095,2109,1.266483125267,47748
2021-06-25,13.28%,-0.55%,3.58%,2%,0.34003091190108,867,1.2864757474439,47186
2021-06-24,13.83%,+0.44%,9.27%,13%,0.75538160469667,897,1.2919282071401,46737
2021-06-23,13.39%,-0.41%,4.77%,5%,0.18884433102443,3261,1.1681216812168,48180
2021-06-22,13.80%,-0.32%,8.99%,11%,1.4128256513026,1204,1.1567272727273,47448
2021-06-21,14.13%,+0.24%,12.31%,17%,0.77405247813411,1217,2.923795582727,91138
2021-06-18,13.89%,+0.96%,9.88%,12%,0.79134199134199,2069,2.3279196201225,96716
2021-06-17,12.93%,-1.53%,0.00%,0%,1.4891611687088,2641,2.2794208467714,95582
2021-06-16,14.46%,-0.04%,15.58%,25%,0.31908237747654,1265,2.2803905390539,95420
2021-06-15,14.50%,+0.36%,16.00%,26%,1.3292253521127,1323,2.2910010741883,94975
2021-06-14,14.14%,+0.61%,12.29%,16%,0.62851782363977,868,2.2970051947146,94568
2021-06-11,13.52%,-0.70%,5.97%,7%,0.33564975677554,1922,2.3531243289671,93693
2021-06-10,14.22%,-1.26%,13.14%,16%,0.52234993614304,2384,2.3699147160225,92858
2021-06-09,15.48%,+0.39%,26.08%,33%,1.3565970453388,4626,2.3860619469027,91830
2021-06-08,15.09%,+0.65%,22.07%,31%,0.32155688622754,2207,2.4618577903035,90898
2021-06-07,14.44%,+0.44%,15.37%,21%,0.19388160508542,3005,2.5418507415589,89793
2021-06-04,14.00%,-0.42%,10.84%,14%,1.8611691022965,2741,2.4918266941755,88008
2021-06-03,14.42%,-0.13%,15.18%,20%,2.2949328713729,7608,2.3918235342897,81804
2021-06-02,14.55%,+0.09%,16.56%,22%,0.23714131023281,2285,2.4403127788874,80954
2021-06-01,14.46%,+1.04%,15.62%,21%,0.60979121670266,2236,2.4790382779273,80164
2021-05-28,13.42%,-0.48%,4.93%,5%,1.1505190311419,1243,2.4522190950422,79729
2021-05-27,13.90%,+0.30%,9.86%,12%,1.1589743589744,421,2.4353762005254,79766
2021-05-26,13.60%,-1.46%,6.78%,7%,0.25771208226221,1957,2.5243836844464,78629
2021-05-25,15.06%,+0.45%,21.76%,25%,4.0260869565217,1734,2.4897885577747,77407
2021-05-24,14.61%,-1.50%,17.15%,19%,0.56602031394275,1696,2.5475454857535,82672
2021-05-21,16.11%,+0.16%,32.60%,30%,0.32702702702703,982,2.3270557959995,85329
2021-05-20,15.95%,-0.88%,30.95%,28%,0.64338781575037,1106,2.3285719861062,85288
2021-05-19,16.84%,-0.36%,40.05%,41%,0.80673316708229,1449,2.3170636470129,84950
2021-05-18,17.19%,-0.32%,43.71%,44%,1.7878787878788,644,2.3108562930495,84599
2021-05-17,17.51%,+0.19%,46.97%,49%,1.1176470588235,900,2.2993857349662,84329
2021-05-14,17.32%,-1.85%,45.03%,47%,19.992012779553,13141,2.2551269916391,82537
2021-05-13,19.17%,-0.59%,64.02%,70%,0.46019629225736,1339,2.2839337955356,81944
2021-05-12,19.76%,+3.34%,70.12%,80%,1.6089171974522,2048,2.2581278026906,81375
2021-05-11,16.42%,+0.35%,35.74%,38%,1.2908653846154,953,2.2497289483195,80928
2021-05-10,16.07%,+1.04%,32.12%,31%,0.32674772036474,873,2.2592487883683,80699
2021-05-07,15.03%,-1.14%,21.44%,26%,1.3113553113553,1262,2.2597550093291,80366
2021-05-06,16.17%,-0.10%,33.21%,31%,0.98363338788871,1212,2.264928270732,79883
2021-05-05,16.27%,+0.78%,34.26%,33%,0.87721893491124,1269,2.2849558256253,79197
2021-05-04,15.49%,+0.56%,26.22%,29%,3.6423982869379,2168,2.2257568196939,77573
2021-05-03,14.94%,+0.23%,20.50%,27%,0.13470790378007,1651,2.2624873010498,77073
2021-04-30,14.70%,+0.56%,18.11%,23%,0.8292220113852,964,2.2688236298446,76582
2021-04-29,14.15%,+0.12%,12.38%,16%,1.4542372881356,1448,2.2625198813567,75896
2021-04-28,14.03%,-0.37%,11.16%,15%,1.8814814814815,778,2.2562640400899,75376
2021-04-27,14.40%,-0.01%,14.94%,18%,0.6,3288,2.3402724351722,73810
2021-04-26,14.40%,+0.09%,15.00%,18%,0.71496062992126,1089,2.3666620695996,73235
2021-04-23,14.31%,-0.13%,14.03%,16%,1.2685370741483,1132,2.3586720303325,72638
2021-04-22,14.44%,+0.80%,15.42%,17%,0.29184549356223,1505,2.3962299717248,72068
2021-04-21,13.64%,-1.21%,7.14%,9%,0.5615763546798,1268,2.3943022100232,71725
2021-04-20,14.85%,+1.48%,19.60%,16%,0.36346998535871,3725,2.4999497638903,69670
2021-04-19,13.37%,+0.42%,4.34%,4%,1.1566951566952,757,3.1117315625314,81733
2021-04-16,12.94%,-0.43%,0.00%,0%,0.56674757281553,1291,2.5654487259426,85774
2021-04-15,13.38%,-0.61%,1.32%,3%,0.63006396588486,1529,2.5747367537861,85211
2021-04-14,13.98%,+0.70%,7.79%,10%,0.55555555555556,1204,2.5109773081019,85717
2021-04-13,13.28%,-0.44%,0.08%,0%,0.44992846924177,2027,2.5647068761615,84398
2021-04-12,13.72%,+0.46%,4.94%,4%,0.45014245014245,1018,2.6130631601638,83805
2021-04-09,13.25%,-0.20%,0.00%,0%,1.2948717948718,895,2.6196214922776,83197
2021-04-08,13.45%,-0.04%,0.00%,0%,0.28032786885246,781,2.6572969150535,82750
2021-04-07,13.49%,-0.32%,0.00%,0%,4.5405405405405,1640,2.6282114074536,81486
2021-04-06,13.81%,-0.54%,0.00%,0%,1.129746835443,673,2.6425944200233,81208
2021-04-05,14.35%,+0.46%,5.27%,2%,0.28128128128128,1280,2.7345704850937,80297
2021-04-01,13.89%,-0.96%,0.00%,0%,0.915770609319,1069,2.7697511590501,79685
2021-03-31,14.85%,-0.94%,0.00%,0%,0.93415637860082,940,2.799961751769,79480
2021-03-30,15.79%,-1.08%,4.93%,2%,0.16296296296296,785,2.8483126972566,79256
2021-03-29,16.88%,+1.44%,19.94%,15%,0.91583166332665,956,2.8847177061779,78852
2021-03-26,15.44%,-0.84%,0.00%,0%,0.18115055079559,965,2.9369608826479,78503
2021-03-25,16.28%,-0.19%,1.91%,4%,0.56262425447316,1572,3.033084422319,77774
2021-03-24,16.46%,+0.08%,4.78%,5%,0.99762470308789,841,3.0099767381752,77573
2021-03-23,16.38%,+0.23%,3.51%,4%,11.781181619256,5841,2.7588360834938,72211
2021-03-22,16.15%,-1.87%,0.00%,0%,0.84725050916497,907,4.1900340683613,138631
2021-03-19,18.02%,+0.57%,27.66%,34%,0.33387096774194,1654,3.8645281200523,141334
2021-03-18,17.45%,+1.21%,18.81%,15%,0.48109243697479,2115,3.8476053245506,141298
2021-03-17,16.24%,-0.55%,0.00%,0%,0.35237402219392,7434,4.0240747394898,139820
2021-03-16,16.79%,+0.27%,4.99%,4%,0.23840408805031,6301,4.6613505686826,134893
2021-03-15,16.52%,-0.88%,0.63%,2%,0.33301572177227,2798,4.8520629631254,133468
2021-03-12,17.40%,-0.19%,14.85%,8%,1.7159763313609,918,4.8637866431563,133020
2021-03-11,17.59%,-0.49%,17.97%,13%,0.69806763285024,1406,4.6788243776242,133901
2021-03-10,18.08%,-1.55%,25.82%,30%,1.7649572649573,647,4.6713218439596,133605
2021-03-09,19.63%,-1.66%,50.90%,56%,0.40594059405941,852,4.6772286492004,133483
2021-03-08,21.29%,+1.23%,77.80%,84%,0.15120147874307,3114,5.1407317301394,131252
2021-03-05,20.06%,-1.74%,57.93%,70%,0.47141276281815,3989,4.8675435100306,132495
2021-03-04,21.80%,+2.18%,86.09%,88%,1.6654804270463,1498,4.8363179251941,132321
2021-03-03,19.62%,+0.09%,50.84%,59%,1.7865853658537,457,4.8370900733669,132070
2021-03-02,19.54%,-0.15%,49.46%,55%,0.58877644894204,1727,4.7617716432253,131910
2021-03-01,19.69%,-0.97%,51.85%,59%,0.6578449905482,877,4.7940697008415,131508
2021-02-26,20.66%,+0.70%,67.60%,74%,0.31127819548872,872,4.8635184688311,131120
2021-02-25,19.96%,+3.48%,56.29%,65%,5.1692477876106,5577,4.8019123799016,126209
2021-02-24,16.48%,-0.56%,0.00%,0%,5.2259332023576,3169,4.7626079687935,124092
2021-02-23,17.04%,-0.98%,0.00%,0%,0.97,197,4.4838298955946,21535
2021-02-22,18.02%,+0.32%,14.05%,29%,1.3645833333333,227,8.7454145267792,26566
2021-02-19,17.70%,-0.85%,8.05%,21%,0.88486842105263,1146,4.8038400633413,146605
2021-02-18,18.55%,-0.04%,23.86%,38%,0.48816568047337,1006,4.836265007379,146321
2021-02-17,18.59%,-0.16%,24.66%,39%,1.3477588871716,1519,0,0
2021-02-16,18.75%,+1.22%,27.64%,40%,1.9060955518946,1764,0,0
2021-02-12,17.53%,-0.12%,5.01%,10%,3.1130136986301,1201,4.9091989346445,144214
2021-02-11,17.65%,-0.11%,7.17%,11%,0.51766513056836,988,4.8899097554004,144238
2021-02-10,17.76%,+0.44%,9.20%,19%,2.1674418604651,3405,4.9460686323505,142777
2021-02-09,17.32%,-0.51%,0.99%,4%,0.50684931506849,770,4.9748857490252,142507
2021-02-08,17.83%,+0.57%,10.49%,16%,1.3323353293413,779,4.999282609613,142165
2021-02-05,17.26%,-0.79%,0.00%,0%,0.21531576330184,2444,4.9809748295311,142096
2021-02-04,18.05%,-0.85%,10.44%,13%,0.57886830245368,3153,5.3684138621977,139844
2021-02-03,18.91%,-0.80%,27.00%,23%,0.39785306943979,4167,6.0450815468253,137365
2021-02-02,19.71%,-1.38%,42.55%,38%,2.1348464619493,9392,6.3170390279411,130675
2021-02-01,21.09%,-0.90%,69.35%,60%,3.6740614334471,8217,6.3984323580446,123650
2021-01-29,21.98%,+0.33%,86.74%,79%,2.0861538461538,1003,6.4150546677881,123431
2021-01-28,21.65%,-1.02%,80.28%,78%,4.1212121212121,2366,6.3926249924063,121690
2021-01-27,22.66%,+3.20%,100.00%,94%,0.51744765702891,3044,6.9578233102714,119622
2021-01-26,19.47%,-0.09%,39.66%,38%,1.6750700280112,955,6.9835223482322,119673
2021-01-25,19.55%,+1.89%,41.43%,40%,3.9438943894389,2996,7.0581347576007,117681
2021-01-22,17.66%,-0.03%,2.89%,7%,6.8283582089552,3147,7.0355079022488,115414
2021-01-21,17.68%,+0.17%,3.43%,8%,0.95988112927192,1319,7.270207852194,114592
2021-01-20,17.52%,-0.62%,0.00%,0%,1.0571736785329,1907,7.4856865236565,113530
2021-01-19,18.13%,-0.29%,0.00%,0%,5.7598710717164,8389,4.4498807473168,164521
2021-01-15,18.43%,-0.98%,0.00%,0%,1.8076045627376,3692,3.9000203269739,168742
2021-01-14,19.41%,-0.62%,0.00%,0%,0.23267577137076,2437,3.8185776487663,169320
2021-01-13,20.03%,-0.93%,0.00%,0%,0.18068535825545,2653,3.6423612994197,171201
2021-01-12,20.97%,-0.30%,38.75%,29%,0.36241610738255,2842,3.7063819192785,170131
2021-01-11,21.27%,+1.23%,51.32%,50%,1.2118506493506,8175,3.9668486382628,162858
2021-01-08,20.04%,-0.54%,0.00%,0%,1.1824712643678,1519,3.9021074305093,161897
2021-01-07,20.58%,-0.55%,0.00%,0%,10.657048639736,14140,3.6723024900092,151990
2021-01-06,21.12%,-1.31%,0.00%,0%,1.9675,1187,3.6980765674126,152415
2021-01-05,22.43%,+0.02%,100.00%,50%,1.0679611650485,1917,3.7371571072319,151968
2021-01-04,22.41%,+22.41%,0.00%,0%,2.0169491525424,2492,3.7401362252425,151016
2020-12-31,19.72%,-0.29%,12.88%,19%,114.56128133705,82973,4.4073722211666,170754
2020-12-30,20.01%,-0.57%,13.25%,20%,2.4539473684211,3150,4.3669654777799,168834
2020-12-29,20.58%,+1.02%,13.98%,22%,0.64774044032445,1422,4.452695465905,168003
2020-12-28,19.56%,+0.80%,12.67%,19%,2.9436302142052,3498,4.4548283542977,166525
2020-12-24,18.75%,-0.53%,11.63%,17%,1.6329837940896,2762,4.5225219173021,164411
2020-12-23,19.28%,-1.35%,12.31%,17%,0.35149983518295,12300,3.8492573967957,165864
2020-12-22,20.64%,-1.42%,14.06%,22%,0.0661853188929,1772,3.9250797816815,165133
